document_id,coherence_relation,verb,coreference_type,context,pronominalization,12person,proAntecedent,subj_antecedent_type,subject_or_not,non_subject_or_not
pt/nt/42/nt_4210,narration,walk,other,"He walked away .//Next , a Levite came near .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/42/nt_4210,narration,go,subject,The Samaritan went to him and poured olive oil and wine on his wounds .//Then he covered the man 's wounds with cloth .,pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/42/nt_4210,narration,pay,other,"If you spend more money on him , I will pay it back to you when I come again . ' ''//Then Jesus said , `` Which one of these three men do you think was really a neighbor to the man who was hurt by the robbers ? ''",non pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/45/nt_4510,narration,use,other,I will use a nation that does not understand to make you angry . ''//Then Isaiah is bold enough to say this for God : `` The people who were not looking for me -- they are the ones who found me .,non pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/44/nt_4420,narration,have,subject,On his way through Macedonia he had many words of encouragement for the followers in various places .//Then he went to Greece and stayed there three months .,pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/44/nt_4420,narration,be,other,"He is alive now . ''//Then Paul went upstairs again , broke off some pieces of bread and ate .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/44/nt_4420,narration,sail,other,"Then the next day , we sailed to the island of Samos .//A day later , we came to the city of Miletus .",pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/44/nt_4420,narration,hug,subject,They hugged him and kissed him .//Then they went with him to the ship to say goodbye .,pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/44/nt_4410,narration,leave,other,The angel who spoke to Cornelius left .//Then Cornelius called two of his servants and a soldier .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/44/nt_4410,narration,be,other,"In it were all kinds of animals , reptiles , and birds .//Then a voice said to him , `` Get up , Peter ; kill anything here and eat it . ''",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/44/nt_4410,narration,continue,subject,Peter continued talking with Cornelius .//Then Peter went inside and saw a large group of people gathered there .,non pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/44/nt_4410,narration,hear,other,"They heard them speaking different languages and praising God .//Then Peter said , `` How can anyone object to these people being baptized in water ?",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/44/nt_4410,narration,tell,non_subject,So Peter told them to baptize Cornelius and his relatives and friends in the name of Jesus Christ .//Then they asked Peter to stay with them for a few days .,pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/43/nt_4320,narration,go,other,"He saw the pieces of linen cloth lying there , but he did not go in .//Then Simon Peter finally reached the tomb and went in .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/43/nt_4320,narration,fold,other,It was folded up and laid in a different place from the pieces of linen .//Then the other follower went in -- the one who had reached the tomb first .,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/43/nt_4320,narration,understand,subject,-LRB- These followers did not yet understand from the Scriptures that Jesus must rise from death . -RRB-//Then the followers went back home .,non pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/43/nt_4320,narration,be,other,"When the followers saw the Lord , they were very happy .//Then Jesus said again , `` Peace be with you .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/43/nt_4320,narration,send,subject,"It was the Father who sent me , and I am now sending you in the same way . ''//Then he breathed on them and said , `` Receive the Holy Spirit .",pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/43/nt_4320,narration,believe,other,"Only then will I believe it . ''//A week later the followers were in the house again , and Thomas was with them .",non pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/43/nt_4320,narration,say,subject,"He said , `` Peace be with you ! ''//Then he said to Thomas , `` Put your finger here .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/43/nt_4320,narration,write,non_subject,"But these are written so that you can believe that Jesus is the Christ , the Son of God .//Then , by believing , you can have life through his name .",pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/43/nt_4310,narration,bring,subject,He brings all of his sheep out .//Then he goes ahead of them and leads them .,pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/43/nt_4310,narration,run,other,"So when he sees a wolf coming , he runs away and leaves the sheep alone .//Then the wolf attacks the sheep and scatters them .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/43/nt_4310,narration,believe,subject,"You might not believe in me , but you should believe in the things I do .//Then you will know and understand that the Father is in me and I am in the Father . ''",pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/43/nt_4310,narration,escape,subject,"They tried to get Jesus again , but he escaped from them .//Then he went back across the Jordan River to the place where John began his work of baptizing people .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/46/nt_4610,narration,give,non_subject,"But when you are tempted , God will also give you a way to escape that temptation .//Then you will be able to endure it .",pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/46/nt_4610,narration,try,other,I am trying to do what is good for the most people so that they can be saved .//Then Jesus left there and went into the area of Judea and across the Jordan River .,non pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4110,narration,be,other,"The truth is , you must accept God 's kingdom like a little child accepts things , or you will never enter it . ''//Then Jesus held the children in his arms .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4110,narration,go,other,"So he went away sad .//Then Jesus looked at his followers and said to them , `` It will be very hard for a rich person to enter God 's kingdom ! ''",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/41/nt_4110,narration,rise,other,"But on the third day after his death , he will rise to life again . ''//Then James and John , sons of Zebedee , came to Jesus and said , `` Teacher , we want to ask you to do something for us . ''",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4020,narration,agree,subject,He agreed to pay the workers one silver coin for working that day .//Then he sent them into the vineyard to work .,pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/40/nt_4020,narration,hire,subject,"Start by paying the last people I hired .//Then pay all of them , ending with the ones I hired first . '",pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/40/nt_4020,narration,get,other,Each worker got one silver coin .//Then the workers who were hired first came to get their pay .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4020,narration,raise,other,"But on the third day after his death , he will be raised to life again . ''//Then Zebedee 's wife came to Jesus and brought her sons .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4020,narration,be,subject,"He touched their eyes , and immediately they were able to see .//Then they became followers of Jesus .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
bn/pri/00/pri_0060,narration,felt,other,"Western leaders were n't wild about relying on Yugoslav President Slobodan Milosevic to help implement the accord , but they felt they had no choice .//Five years later , the West and the United States in particular are n't counting on the deposed leader for anything .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
bn/cnn/03/cnn_0350,narration,offend,other,China was offended by the BBC 's news content and demanded that STAR TV remove it or lose permission to broadcast in China .//A year later Murdoch bought the rest of Star TV that he did not own .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
nw/wsj/24/wsj_2413,narration,be,subject,"He was quickly on the phone with Mr. Mullins , who in turn was talking with the chairmen of the New York and Chicago exchanges .//Later , Mr. Brady phoned Mr. Greenspan , SEC Chairman Richard Breeden and numerous contacts in New York and overseas .",non pronoun,False,pronoun,other_pronoun,subject,not_non_subject
nw/wsj/24/wsj_2417,narration,go,other,"After reopening for about 15 minutes , the S&P index tumbled to its 30 - point limit and the second freeze went into effect .//Traders then spent the last half - hour `` watching to see if the Dow would drop 250 points , '' Mr. Dubnow added , referring to the level at which the stock market itself would have closed for an hour .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
nw/wsj/24/wsj_2431,narration,charge,subject,"First came his predictable fusillade : He charged the Coalition of the Left and Progress had sold out its leftist tenets by collaborating in a right - wing plot aimed at ousting PASOK and thwarting the course of socialism in Greece .//Then , to buttress his credibility with the left , he enticed some smaller leftist parties to stand for election under the PASOK banner .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
mz/sinorama/10/ectb_1043,narration,go,subject,"Once they are up , if there 's nothing special on the agenda , they go to B&Q to look at stuff for the home .//Then when they get tired , they go to Costco for some Pizza or muffins .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
